id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5109,OEPS,medium_airport,"Prince Sultan Air Base",24.0627002716064,47.5805015563965,1651,AS,SA,SA-01,,no,OEPS,AKH,,,,OEKH
5111,OERF,medium_airport,"Rafha Domestic Airport",29.6263999938965,43.4906005859375,1474,AS,SA,SA-08,Rafha,yes,OERF,RAH,,,http://en.wikipedia.org/wiki/Rafha_Domestic_Airport,
5112,OERK,large_airport,"King Khaled International Airport",24.9575996398926,46.6987991333008,2049,AS,SA,SA-01,Riyadh,yes,OERK,RUH,,,http://en.wikipedia.org/wiki/King_Khalid_International_Airport,Riyad
5114,OERR,medium_airport,"Arar Domestic Airport",30.9066009521484,41.1381988525391,1813,AS,SA,SA-08,Arar,yes,OERR,RAE,,,http://en.wikipedia.org/wiki/Arar_Domestic_Airport,
5116,OERY,medium_airport,"Riyadh Air Base",24.7098007202148,46.7252006530762,2082,AS,SA,SA-01,Riyadh,no,OERY,XXN,,,http://en.wikipedia.org/wiki/Riyadh_Air_Base,Riyad
5118,OESH,medium_airport,"Sharurah Airport",17.4668998718262,47.1213989257812,2363,AS,SA,SA-10,,yes,OESH,SHW,,,http://en.wikipedia.org/wiki/Sharurah_Domestic_Airport,
5119,OESK,medium_airport,"Al-Jawf Domestic Airport",29.7851009368896,40.0999984741211,2261,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,,,http://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,"Al Jouf Airport"
5120,OESL,small_airport,"Sulayel Airport",20.4647006988525,45.6195983886719,2021,AS,SA,SA-01,,no,OESL,SLF,,,,
5121,OETB,medium_airport,"Tabuk Airport",28.3654003143311,36.6189002990723,2551,AS,SA,SA-07,,yes,OETB,TUU,,,http://en.wikipedia.org/wiki/Tabuk_Regional_Airport,
5122,OETF,medium_airport,"Taif Airport",21.4834003448486,40.5443000793457,4848,AS,SA,SA-02,,yes,OETF,TIF,,,http://en.wikipedia.org/wiki/Ta%E2%80%99if_Regional_Airport,
5125,OETR,medium_airport,"Turaif Domestic Airport",31.692699432373,38.731201171875,2803,AS,SA,SA-08,,yes,OETR,TUI,,,http://en.wikipedia.org/wiki/Turaif_Domestic_Airport,
5127,OEWD,medium_airport,"Wadi Al Dawasir Airport",20.5042991638184,45.1996002197266,2062,AS,SA,SA-01,,yes,OEWD,EWD,,,http://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport,
5128,OEWJ,medium_airport,"Al Wajh Domestic Airport",26.198600769043,36.4763984680176,66,AS,SA,SA-07,"Al Wajh",yes,OEWJ,EJH,,,http://en.wikipedia.org/wiki/Wedjh_Domestic_Airport,Wejh
5129,OEYN,medium_airport,"Yenbo Airport",24.1441993713379,38.0634002685547,26,AS,SA,SA-03,,yes,OEYN,YNB,,,http://en.wikipedia.org/wiki/Yenbo_Airport,
32751,OEZL,small_airport,"Zilfi Airport",26.3500003814697,44.8330001831055,1900,AS,SA,SA-01,Zilfi,no,OEZL,ZUL,,,,
5130,OIAA,medium_airport,"Abadan Airport",30.371099472,48.2282981873,10,AS,IR,IR-10,Abadan,yes,OIAA,ABD,,,http://en.wikipedia.org/wiki/Abadan_Airport,
5135,OIAJ,small_airport,"Omidiyeh Airport",30.8351993560791,49.5349006652832,85,AS,IR,IR-10,Omidiyeh,no,OIAJ,OMI,,,,
5136,OIAM,medium_airport,"Mahshahr Airport",30.5562000274658,49.1519012451172,8,AS,IR,IR-10,,yes,OIAM,MRX,,,http://en.wikipedia.org/wiki/Mahshahr_Airport,
5137,OIAW,medium_airport,"Ahwaz Airport",31.3374004364,48.7620010376,66,AS,IR,IR-10,Ahwaz,yes,OIAW,AWZ,,,http://en.wikipedia.org/wiki/Ahvaz_Airport,
5138,OIBA,medium_airport,"Abumusa Island Airport",25.8756999969482,55.0330009460449,23,AS,IR,IR-23,,no,OIBA,AEU,,,,
5139,OIBB,medium_airport,"Bushehr Airport",28.9447994232,50.8345985413,68,AS,IR,IR-06,Bushehr,yes,OIBB,BUZ,,,http://en.wikipedia.org/wiki/Bushehr_Airport,
5141,OIBI,medium_airport,"Asaloyeh Airport",27.4813995361328,52.6155014038086,15,AS,IR,IR-06,Asaloyeh,no,OIBI,AOY,OI15,,http://en.wikipedia.org/wiki/Asalouyeh_Airport,
5142,OIBJ,medium_airport,"Jam Airport",27.820499420166,52.3521995544434,2173,AS,IR,IR-06,Kangan,no,OIBJ,KNR,,,,"Tohid, OIBM"
5143,OIBK,medium_airport,"Kish International Airport",26.5261993408,53.9802017212,101,AS,IR,IR-23,"Kish Island",yes,OIBK,KIH,,,http://en.wikipedia.org/wiki/Kish_Airport,
5144,OIBL,medium_airport,"Bandar Lengeh Airport",26.531999588,54.824798584,67,AS,IR,IR-23,"Bandar Lengeh",yes,OIBL,BDH,,,http://en.wikipedia.org/wiki/Bandar_Lengeh_Airport,
5145,OIBP,medium_airport,"Persian Gulf International Airport",27.3796005249023,52.7377014160156,27,AS,IR,IR-06,Asalouyeh,no,OIBP,YEH,,,http://en.wikipedia.org/wiki/Asalouyeh#Airport,"Khalije Fars, PSEEZ, Bandar Asalouyeh, Ø¹Ø³ÙÙÛÙ"
5146,OIBQ,medium_airport,"Khark Island Airport",29.2602996826172,50.3238983154297,17,AS,IR,IR-06,,no,OIBQ,KHK,,,,
5147,OIBS,medium_airport,"Sirri Island Airport",25.908899307251,54.5393981933594,43,AS,IR,IR-23,,no,OIBS,SXI,,,,
5148,OIBV,medium_airport,"Lavan Island Airport",26.8103008270264,53.3563003540039,76,AS,IR,IR-23,,no,OIBV,LVP,,,,
5149,OICC,medium_airport,"Shahid Ashrafi Esfahani Airport",34.3459014893,47.1581001282,4307,AS,IR,IR-17,Kermanshah,yes,OICC,KSH,,,http://en.wikipedia.org/wiki/Shahid_Ashrafi_Esfahani_Airport,
5150,OICI,medium_airport,"Ilam Airport",33.5866012573242,46.4048004150391,4404,AS,IR,IR-05,Ilam,no,OICI,IIL,,,http://en.wikipedia.org/wiki/Ilam_Airport,
5151,OICK,medium_airport,"Khoram Abad Airport",33.4353981018066,48.282901763916,3782,AS,IR,IR-20,,yes,OICK,KHD,,,http://en.wikipedia.org/wiki/Khorramabad_Airport,
5152,OICS,medium_airport,"Sanandaj Airport",35.2458992004395,47.0092010498047,4522,AS,IR,IR-16,,yes,OICS,SDG,,,http://en.wikipedia.org/wiki/Sanandaj_Airport,
5153,OIFE,small_airport,"Hesa Airport",32.9289016723633,51.5611000061035,5256,AS,IR,IR-04,Hesa,no,OIFE,IFH,,,,
5156,OIFM,medium_airport,"Esfahan Shahid Beheshti International Airport",32.7508010864258,51.8613014221191,5059,AS,IR,IR-04,Isfahan,yes,OIFM,IFN,,,http://en.wikipedia.org/wiki/Isfahan_International_Airport,"Isfahan Shahid Beheshti"
5158,OIFS,medium_airport,"Shahrekord Airport",32.2971992493,50.8422012329,6723,AS,IR,IR-08,Shahrekord,no,OIFS,CQD,,,http://en.wikipedia.org/wiki/Shahrekord_Airport,
5159,OIGG,medium_airport,"Rasht Airport",37.3252983093,49.6058006287,-40,AS,IR,IR-19,Rasht,yes,OIGG,RAS,,,http://en.wikipedia.org/wiki/Rasht_Airport,
5160,OIHH,medium_airport,"Hamadan Airport",34.8692016601562,48.5525016784668,5755,AS,IR,IR-24,Hamadan,no,OIHH,HDM,,,,
5161,OIHR,small_airport,"Arak Airport",34.1380996704102,49.8473014831543,5440,AS,IR,IR-22,Araak,no,OIHR,AJK,,,,
5166,OIIE,large_airport,"Imam Khomeini International Airport",35.4160995483398,51.1521987915039,3305,AS,IR,IR-07,Tehran,yes,OIIE,IKA,,http://www.ikia.ir/,http://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport,Ahmadabad
5168,OIII,large_airport,"Mehrabad International Airport",35.6892013549805,51.3134002685547,3962,AS,IR,IR-07,Tehran,yes,OIII,THR,,,http://en.wikipedia.org/wiki/Mehrabad_International_Airport,
5172,OIKB,medium_airport,"Bandar Abbas International Airport",27.2182998657227,56.377799987793,22,AS,IR,IR-23,"Bandar Abbas",yes,OIKB,BND,,,http://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport,
5174,OIKK,medium_airport,"Kerman Airport",30.2744007111,56.9510993958,5741,AS,IR,IR-15,Kerman,yes,OIKK,KER,,,http://en.wikipedia.org/wiki/Kerman_Airport,
5175,OIKM,medium_airport,"Bam Airport",29.0841999053955,58.4500007629395,3231,AS,IR,IR-15,,yes,OIKM,BXR,,,http://en.wikipedia.org/wiki/Bam_Airport,
5176,OIKP,small_airport,"Havadarya Airport",27.1583003997803,56.1725006103516,19,AS,IR,IR-23,Havadarya,no,OIKP,HDR,,,,
5178,OIKR,medium_airport,"Rafsanjan Airport",30.297700881958,56.0511016845703,5298,AS,IR,IR-15,,yes,OIKR,RJN,,,http://en.wikipedia.org/wiki/Rafsanjan_Airport,
5179,OIKY,medium_airport,"Sirjan Airport",29.5508995056152,55.6726989746094,5846,AS,IR,IR-15,,no,OIKY,SYJ,,,,
5180,OIMB,medium_airport,"Birjand Airport",32.8981018066406,59.2661018371582,4952,AS,IR,IR-29,Birjand,yes,OIMB,XBJ,,,http://en.wikipedia.org/wiki/Birjand_Airport,
5181,OIMC,medium_airport,"Sarakhs Airport",36.5012016296387,61.0648994445801,945,AS,IR,IR-30,Sarakhs,no,OIMC,CKT,,,,
5183,OIMM,large_airport,"Mashhad International Airport",36.2351989746094,59.640998840332,3263,AS,IR,IR-30,Mashhad,yes,OIMM,MHD,,,http://en.wikipedia.org/wiki/Mashhad_International_Airport,"Shahid Hashemi Nejad Airport"
5184,OIMN,medium_airport,"Bojnord Airport",37.4930000305176,57.3082008361816,3499,AS,IR,IR-31,Bojnord,yes,OIMN,BJB,,,http://en.wikipedia.org/wiki/Bojnourd_Airport,Bojnourd
5185,OIMS,medium_airport,"Sabzevar National Airport",36.168098449707,57.5951995849609,3010,AS,IR,IR-30,Sabzevar,yes,OIMS,AFZ,,,http://en.wikipedia.org/wiki/Sabzevar_Airport,
5186,OIMT,medium_airport,"Tabas Airport",33.6678009033203,56.8927001953125,2312,AS,IR,IR-29,Tabas,no,OIMT,TCX,,,,
42520,OINB,small_airport,"Babolsar Airport",36.7200012207031,52.6500015258789,-49,AS,IR,IR-21,Babolsar,no,OINB,BBL,,,,
5188,OING,medium_airport,"Gorgan Airport",36.9094009399,54.4012985229,-24,AS,IR,IR-27,Gorgan,no,OING,GBT,,,http://en.wikipedia.org/wiki/Gorgan_Airport,
5189,OINJ,small_airport,"Bishe Kola Air Base",36.655101776123,52.3496017456055,-79,AS,IR,IR-21,Amol,no,OINJ,BSM,,,,
5190,OINN,medium_airport,"Noshahr Airport",36.6632995605469,51.4646987915039,-61,AS,IR,IR-21,,yes,OINN,NSH,,,http://en.wikipedia.org/wiki/Noshahr_Airport,
5191,OINR,medium_airport,"Ramsar Airport",36.9099006652832,50.6795997619629,-70,AS,IR,IR-21,,yes,OINR,RZR,,,http://en.wikipedia.org/wiki/Ramsar_Airport,
5192,OINZ,medium_airport,"Dasht-e Naz Airport",36.635799408,53.1935997009,35,AS,IR,IR-21,Sari,yes,OINZ,SRY,,,http://en.wikipedia.org/wiki/Dasht-e_Naz_Airport,
5193,OISF,medium_airport,"Fasa Airport",28.8917999267578,53.7233009338379,4261,AS,IR,IR-14,Fasa,no,OISF,FAZ,,,,
5195,OISL,medium_airport,"Lar Airport",27.6746997833,54.3833007812,2641,AS,IR,IR-14,Lar,yes,OISL,LRR,,,http://en.wikipedia.org/wiki/Larestan_International_Airport,
5197,OISS,large_airport,"Shiraz Shahid Dastghaib International Airport",29.5391998291016,52.5898017883301,4920,AS,IR,IR-14,Shiraz,yes,OISS,SYZ,,http://shirazairport.ir/,http://en.wikipedia.org/wiki/Shiraz_International_Airport,
5199,OITK,small_airport,"Khoy Airport",38.4275016784668,44.9735984802246,3981,AS,IR,IR-02,Khoy,no,OITK,KHY,,,http://en.wikipedia.org/wiki/Khoy_Airport,
5200,OITL,medium_airport,"Ardabil Airport",38.3256988525,48.4244003296,4315,AS,IR,IR-03,Ardabil,yes,OITL,ADU,,,http://en.wikipedia.org/wiki/Ardabil_Airport,
5201,OITM,small_airport,"Sahand Airport",37.3479995727539,46.1278991699219,4396,AS,IR,IR-01,Maragheh,no,OITM,ACP,,,http://en.wikipedia.org/wiki/Sahand_Airport,"Maragheh Highway Strip"
5202,OITP,small_airport,"Parsabade Moghan Airport",39.6035995483398,47.8815002441406,251,AS,IR,IR-03,Parsabad,no,OITP,PFQ,,,http://en.wikipedia.org/wiki/Parsabad-Moghan_Airport,
5203,OITR,medium_airport,"Urmia Airport",37.6680984497,45.0686988831,4343,AS,IR,IR-02,Urmia,yes,OITR,OMH,,,http://en.wikipedia.org/wiki/Urmia_Airport,
5204,OITT,large_airport,"Tabriz International Airport",38.1338996887207,46.2350006103516,4459,AS,IR,IR-01,Tabriz,yes,OITT,TBZ,,http://www.tabrizairport.ir/,http://en.wikipedia.org/wiki/Tabriz_International_Airport,IRIAF
5206,OIYY,medium_airport,"Shahid Sadooghi Airport",31.9048995972,54.2765007019,4054,AS,IR,IR-25,Yazd,yes,OIYY,AZD,,,http://en.wikipedia.org/wiki/Shahid_Sadooghi_Airport,
5207,OIZB,medium_airport,"Zabol Airport",31.0983009338379,61.5438995361328,1628,AS,IR,IR-13,,no,OIZB,ACZ,,,http://en.wikipedia.org/wiki/Zabol_Airport,
5208,OIZC,medium_airport,"Konarak Airport",25.4433002472,60.3820991516,43,AS,IR,IR-13,Chabahar,yes,OIZC,ZBR,,,http://en.wikipedia.org/wiki/Konarak_Airport,
5209,OIZH,medium_airport,"Zahedan International Airport",29.475700378418,60.9062004089355,4564,AS,IR,IR-13,Zahedan,yes,OIZH,ZAH,,,http://en.wikipedia.org/wiki/Zahedan_International_Airport,
5212,OJAI,large_airport,"Queen Alia International Airport",31.7226009369,35.9931983948,2395,AS,JO,JO-AM,Amman,yes,OJAI,AMM,,,http://en.wikipedia.org/wiki/Queen_Alia_International_Airport,
5213,OJAM,medium_airport,"Amman-Marka International Airport",31.9727001190186,35.9916000366211,2555,AS,JO,JO-AM,Amman,yes,OJAM,ADJ,,,http://en.wikipedia.org/wiki/Marka_Airport,"King Abdullah Air Base"
5214,OJAQ,medium_airport,"Aqaba King Hussein International Airport",29.6116008758545,35.0181007385254,175,AS,JO,JO-AQ,Aqaba,yes,OJAQ,AQJ,,,http://en.wikipedia.org/wiki/Aqaba_Airport,
5217,OJJR,closed,"Jerusalem Airport",31.8647003173828,35.2192001342773,2485,AS,PS,PS-U-A,Jerusalem,no,OJJR,JRS,,,http://en.wikipedia.org/wiki/Atarot_Airport,"Atarot Airport, LLJR"
5218,OJMF,small_airport,"King Hussein Air College",32.3563995361328,36.2592010498047,2240,AS,JO,JO-MA,Mafraq,no,OJMF,OMF,,,,
5220,OKBK,large_airport,"Kuwait International Airport",29.2266006469727,47.9688987731934,206,AS,KW,KW-FA,"Kuwait City",yes,OKBK,KWI,,http://www.kuwait-airport.com.kw/Index_e.htm,http://en.wikipedia.org/wiki/Kuwait_International_Airport,"Al Mubarak Air Base"
5222,OLBA,large_airport,"Beirut Rafic Hariri International Airport",33.8208999633789,35.4883995056152,87,AS,LB,LB-JL,Beirut,yes,OLBA,BEY,,http://www.beirutairport.gov.lb/,http://en.wikipedia.org/wiki/Beirut_Rafic_Hariri_International_Airport,"Chaldea, Beirut Air Base, ÙØ·Ø§Ø± Ø¨ÙØ±ÙØª Ø±ÙÙÙ Ø§ÙØ­Ø±ÙØ±Ù Ø§ÙØ¯ÙÙÙ"
5223,OLKA,medium_airport,"Rene Mouawad Air Base",34.589298248291,36.0112991333008,75,AS,LB,LB-AS,Tripoli,no,OLKA,KYE,,,http://en.wikipedia.org/wiki/Rene_Mouawad_Air_Base,"Kleyate Airport, Al Qulay`at, Qulayaat, El QlaÃ¯aat, á¹¬arÄbulus, ÙØ·Ø§Ø± Ø§ÙØ±Ø¦ÙØ³ Ø§ÙØ´ÙÙØ¯ Ø±ÙÙÙÙ"
5226,OMAA,large_airport,"Abu Dhabi International Airport",24.4330005645752,54.6511001586914,88,AS,AE,AE-AZ,"Abu Dhabi",yes,OMAA,AUH,,http://www.abudhabiairport.ae/,http://en.wikipedia.org/wiki/Abu_Dhabi_International_Airport,
5227,OMAD,medium_airport,"Bateen Airport",24.4283008575439,54.4580993652344,16,AS,AE,AE-AZ,,no,OMAD,AZI,,,,
5230,OMAL,medium_airport,"Al Ain International Airport",24.2616996765137,55.6091995239258,869,AS,AE,AE-AZ,"Al Ain",yes,OMAL,AAN,,,http://en.wikipedia.org/wiki/Al_Ain_International_Airport,
5235,OMDB,large_airport,"Dubai International Airport",25.252799987793,55.3643989562988,34,AS,AE,AE-DU,Dubai,yes,OMDB,DXB,,http://www.dubaiairport.com/dia/english/home/,http://en.wikipedia.org/wiki/Dubai_International_Airport,"ÙØ·Ø§Ø± Ø¯Ø¨Ù Ø§ÙØ¯ÙÙÙâ"
5237,OMFJ,medium_airport,"Fujairah International Airport",25.1121997833252,56.3240013122559,152,AS,AE,AE-FU,,yes,OMFJ,FJR,,,http://en.wikipedia.org/wiki/Fujairah_International_Airport,
5238,OMRK,medium_airport,"Ras Al Khaimah International Airport",25.6135005950928,55.9388008117676,102,AS,AE,AE-RK,"Ras Al Khaimah",yes,OMRK,RKT,,,http://en.wikipedia.org/wiki/Ras_Al_Khaimah_International_Airport,
5239,OMSJ,large_airport,"Sharjah International Airport",25.3285999298096,55.5172004699707,111,AS,AE,AE-SH,Sharjah,yes,OMSJ,SHJ,,,http://en.wikipedia.org/wiki/Sharjah_International_Airport,
32217,OOBR,small_airport,"Buraimi Airport",24.2329998016357,55.7830009460449,970,AS,OM,OM-ZA,Buraimi,no,OOBR,RMB,,,,
5240,OOKB,medium_airport,"Khasab Air Base",26.1709995269775,56.2406005859375,100,AS,OM,OM-MU,Khasab,yes,OOKB,KHS,,,http://en.wikipedia.org/wiki/Khasab_Air_Base,
5241,OOMA,medium_airport,"Masirah Air Base",20.6753997802734,58.8904991149902,64,AS,OM,OM-SH,Masirah,no,OOMA,MSH,,,,
5242,OOMS,large_airport,"Muscat International Airport",23.5932998657227,58.2844009399414,48,AS,OM,OM-MA,Muscat,yes,OOMS,MCT,,,http://en.wikipedia.org/wiki/Seeb_International_Airport,"Seeb International Airport, Masqat"
5243,OOMX,small_airport,"Marmul Airport",18.1359996795654,55.1820983886719,925,AS,OM,OM-JA,Marmul,no,OOMX,OMM,,,,
5244,OOSA,medium_airport,"Salalah Airport",17.0387001037598,54.0913009643555,73,AS,OM,OM-JA,Salalah,yes,OOSA,SLL,,http://www.dgcam.gov.om/str/airsalah.htm,http://en.wikipedia.org/wiki/Salalah_Airport,"ÙØ·Ø§Ø± ØµÙØ§ÙØ©"
32387,OOSR,small_airport,"Sur Airport",22.5330009460449,59.4830017089844,20,AS,OM,OM-SH,Sur,no,OOSR,SUH,,,,
5245,OOTH,medium_airport,"Thumrait Air Base",17.6660003662109,54.024600982666,1570,AS,OM,OM-JA,Thumrait,no,OOTH,TTH,,,,
5466,OP17,small_airport,"Dadu West Airport",26.7408008575439,67.6666030883789,128,AS,PK,PK-SD,Dadu,no,OP17,DDU,OP17,,,
41610,OPAB,small_airport,"Abbottabad Airport",34.2000007629395,73.25,4072,AS,PK,PK-NW,Abbottabad,no,OPAB,AAW,,,,
30781,OPBN,small_airport,"Bannu Airport",32.972900390625,70.5279006958008,1325,AS,PK,PK-NW,Bannu,yes,OPBN,BNP,,,,
41612,OPBR,small_airport,"Bahawalnagar Airport",29.9463005065918,73.2490997314453,500,AS,PK,PK-PB,Bahawalnagar,no,OPBR,WGB,,,,
5247,OPBW,medium_airport,"Bahawalpur Airport",29.3481006622314,71.7180023193359,392,AS,PK,PK-PB,Bahawalpur,yes,OPBW,BHV,,,http://en.wikipedia.org/wiki/Bahawalpur_Airport,
5248,OPCH,medium_airport,"Chitral Airport",35.8866004943848,71.8005981445312,4920,AS,PK,PK-NW,Chitral,yes,OPCH,CJL,,,http://en.wikipedia.org/wiki/Chitral_Airport,
30826,OPCL,small_airport,"Chilas Airport",35.426700592041,74.0817031860352,4146,AS,PK,PK-NA,Chilas,no,OPCL,CHB,,,,
30878,OPDB,small_airport,"Dalbandin Airport",28.8782997131348,64.3998031616211,2800,AS,PK,PK-BA,Dalbandin,yes,OPDB,DBA,,,,OPXX
5249,OPDG,medium_airport,"Dera Ghazi Khan Airport",29.9610004425049,70.4859008789062,492,AS,PK,PK-PB,"Dera Ghazi Khan",yes,OPDG,DEA,,,http://en.wikipedia.org/wiki/Dera_Ghazi_Khan_Airport,
5250,OPDI,medium_airport,"Dera Ismael Khan Airport",31.9094009399414,70.896598815918,594,AS,PK,PK-NW,"Dera Ismael Khan",yes,OPDI,DSK,,,http://en.wikipedia.org/wiki/Dera_Ismail_Khan_Airport,
5251,OPFA,medium_airport,"Faisalabad International Airport",31.3649997711182,72.9947967529297,591,AS,PK,PK-PB,Faisalabad,yes,OPFA,LYP,,,http://en.wikipedia.org/wiki/Faisalabad_International_Airport,OPLF
5252,OPGD,medium_airport,"Gwadar International Airport",25.2332992553711,62.3294982910156,36,AS,PK,PK-BA,Gwadar,yes,OPGD,GWD,,,http://en.wikipedia.org/wiki/Gwadar_International_Airport,
5253,OPGT,medium_airport,"Gilgit Airport",35.9188003540039,74.3336029052734,4796,AS,PK,PK-NA,Gilgit,yes,OPGT,GIL,,,http://en.wikipedia.org/wiki/Gilgit_Airport,
5254,OPJA,medium_airport,"Shahbaz Air Base",28.284200668335,68.4496994018555,185,AS,PK,PK-SD,Jacobabad,no,OPJA,JAG,,,http://en.wikipedia.org/wiki/Jacobabad_Airbase,
31704,OPJI,small_airport,"Jiwani Airport",25.0678005218506,61.8054008483887,186,AS,PK,PK-BA,Jiwani,yes,OPJI,JIW,,,,
5255,OPKC,medium_airport,"Jinnah International Airport",24.9064998626709,67.1607971191406,100,AS,PK,PK-SD,Karachi,yes,OPKC,KHI,,,http://en.wikipedia.org/wiki/Jinnah_International_Airport,"OPQR,OPHQ"
31575,OPKD,small_airport,"Hyderabad Airport",25.3180999755859,68.366096496582,130,AS,PK,PK-SD,Hyderabad,yes,OPKD,HDD,,,,
31735,OPKH,small_airport,"Khuzdar Airport",27.790599822998,66.6473007202148,4012,AS,PK,PK-BA,Khuzdar,yes,OPKH,KDD,,,,
41619,OPKL,small_airport,"Kalat Airport",29.1333332061768,66.5166702270508,6100,AS,PK,PK-BA,Kalat,no,OPKL,KBH,,,,
32100,OPKT,small_airport,"Kohat Airport",33.5699996948242,71.4400024414062,1650,AS,PK,PK-NW,Kohat,no,OPKT,OHT,,,,
5257,OPLA,medium_airport,"Alama Iqbal International Airport",31.5216007232666,74.4036026000977,712,AS,PK,PK-PB,Lahore,yes,OPLA,LHE,,,http://en.wikipedia.org/wiki/Allama_Iqbal_International_Airport,OPLR
41620,OPLL,small_airport,"Loralai Airport",30.3554992675781,68.6135025024414,4631,AS,PK,PK-BA,Loralai,no,OPLL,LRG,,,,
5259,OPMA,medium_airport,"Mangla Airport",33.0500984191895,73.6383972167969,902,AS,PK,PK-PB,Mangla,no,OPMA,XJM,,,http://en.wikipedia.org/wiki/Mangla_Airport,
5260,OPMF,medium_airport,"Muzaffarabad Airport",34.3390007019043,73.5085983276367,2691,AS,PK,PK-JK,Muzaffarabad,yes,OPMF,MFG,,,http://en.wikipedia.org/wiki/Muzaffarabad_Airport,
5261,OPMI,medium_airport,"Mianwali Air Base",32.5630989074707,71.5707015991211,690,AS,PK,PK-PB,Mianwali,no,OPMI,MWD,,,http://en.wikipedia.org/wiki/Dhamial_Army_Airbase,
5262,OPMJ,medium_airport,"Moenjodaro Airport",27.3351993560791,68.1430969238281,154,AS,PK,PK-SD,Moenjodaro,yes,OPMJ,MJD,,,http://en.wikipedia.org/wiki/Moenjodaro_Airport,
41621,OPMK,medium_airport,"Mirpur Khas Air Base",25.6825008392334,69.0727996826172,60,AS,PK,PK-SD,"Mirpur Khas",no,OPMK,MPD,,,,
31936,OPMP,small_airport,"Sindhri Tharparkar Airport",25.6828002929688,69.0727996826172,51,AS,PK,PK-SD,Sindhri,no,OPMP,MPD,,,,
32124,OPMS,medium_airport,"Minhas Air Base",33.8690986633301,72.4009017944336,1023,AS,PK,PK-PB,Kamra,no,OPMS,MNS,,,http://en.wikipedia.org/wiki/Minhas_Airbase,
5264,OPMT,medium_airport,"Multan International Airport",30.2031993865967,71.4190979003906,403,AS,PK,PK-PB,Multan,yes,OPMT,MUX,,,http://en.wikipedia.org/wiki/Multan_International_Airport,"Multan Air Base"
5265,OPNH,medium_airport,"Nawabshah Airport",26.2194004058838,68.3900985717773,95,AS,PK,PK-SD,Nawabash,yes,OPNH,WNS,,,http://en.wikipedia.org/wiki/Nawabshah_Airport,
5266,OPNK,small_airport,"Nushki Airport",29.5389995574951,66.0233001708984,3200,AS,PK,PK-BA,Nushki,no,OPNK,NHS,,,,
32129,OPOR,small_airport,"Ormara Airport",25.2747001647949,64.5859985351562,10,AS,PK,PK-BA,"Ormara Raik",yes,OPOR,ORW,,,,OPOP
32145,OPPC,small_airport,"Parachinar Airport",33.902099609375,70.0716018676758,5800,AS,PK,PK-TA,Parachinar,yes,OPPC,PAJ,,,,
5268,OPPG,medium_airport,"Panjgur Airport",26.9545001983643,64.1324996948242,3289,AS,PK,PK-BA,Panjgur,yes,OPPG,PJG,,,http://en.wikipedia.org/wiki/Panjgur_Airport,
5269,OPPI,medium_airport,"Pasni Airport",25.2905006408691,63.345100402832,33,AS,PK,PK-BA,Pasni,yes,OPPI,PSI,,,http://en.wikipedia.org/wiki/Pasni_Airport,
5270,OPPS,medium_airport,"Peshawar International Airport",33.9939002990723,71.5146026611328,1158,AS,PK,PK-NW,Peshawar,yes,OPPS,PEW,,,http://en.wikipedia.org/wiki/Peshawar_International_Airport,
5272,OPQT,medium_airport,"Quetta International Airport",30.2513999938965,66.9377975463867,5267,AS,PK,PK-BA,Quetta,yes,OPQT,UET,,,http://en.wikipedia.org/wiki/Quetta_International_Airport,
5273,OPRK,medium_airport,"Shaikh Zaid Airport",28.3838996887207,70.2796020507812,271,AS,PK,PK-PB,"Rahim Yar Khan",yes,OPRK,RYK,,,http://en.wikipedia.org/wiki/Shaikh_Zayed_International_Airport,"Rahim Yar Khan Airport"
5274,OPRN,large_airport,"Benazir Bhutto International Airport",33.61669921875,73.0991973876953,1668,AS,PK,PK-IS,Islamabad,yes,OPRN,ISB,,,http://en.wikipedia.org/wiki/Islamabad_International_Airport,"Chaklala Air Base, Islamabad International Airport, Rawalpindi"
5276,OPRT,medium_airport,"Rawalakot Airport",33.8497009277344,73.7981033325195,5479,AS,PK,PK-JK,Rawalakot,yes,OPRT,RAZ,,,http://en.wikipedia.org/wiki/Rawalakot_Airport,
32251,OPSB,small_airport,"Sibi Airport",29.5711994171143,67.847900390625,436,AS,PK,PK-BA,Sibi,no,OPSB,SBQ,,,,
5277,OPSD,medium_airport,"Skardu Airport",35.3354988098145,75.536003112793,7316,AS,PK,PK-NA,Skardu,yes,OPSD,KDU,,,http://en.wikipedia.org/wiki/Skardu_Airport,
